Object Type	PID	Title	Path	Label	Depth	Deleted	Date Added	Date Updated	MIME Type	Checksum	File Size (bytes)	Number of Children
File	uuid:0ff4ae67-7e92-4ceb-b541-46ed0434f88c	For the Love of Reading: The Reader's Advisory Interview in the Elementary School Library Media Center.	/Collections/Master's Papers/School of Information and Library Science/For the Love of Reading: The Reader's Advisory Interview in the Elementary School Library Media Center.	For the Love of Reading: The Reader's Advisory Interview in the Elementary School Library Media Center.	3	FALSE	12/10/10 12:37	5/7/14 13:30	application/pdf	d8d9ec547dc7368f0db6c0475313484f	502196	
File	uuid:e10310e8-6f65-4e5e-ae29-137daaf4ad2e	An Analysis of Information Literacy Instruction in the Virtual Reference Service of  a Public Library System.	/Collections/Master's Papers/School of Information and Library Science/An Analysis of Information Literacy Instruction in the Virtual Reference Service of  a Public Library System.	An Analysis of Information Literacy Instruction in the Virtual Reference Service of  a Public Library System.	3	FALSE	12/10/10 11:48	5/7/14 12:45	application/pdf	f1bc7ee5cfc3d4f372e310bdaa5fcbd1	294619	
File	uuid:3993f8a6-8299-4b68-b0c6-27f39130d76b	Changes in the Information Use Patterns of College Freshmen.	/Collections/Master's Papers/School of Information and Library Science/Changes in the Information Use Patterns of College Freshmen.	Changes in the Information Use Patterns of College Freshmen.	3	FALSE	12/10/10 12:33	5/7/14 13:35	application/pdf	34da9a61a58ad236da65720f34aac0c1	157406	
File	uuid:248072d2-cd9a-436d-b086-23cd47e962ba	Selectors' Choices: Statistics for Evaluating E-Resources.	/Collections/Master's Papers/School of Information and Library Science/Selectors' Choices: Statistics for Evaluating E-Resources.	Selectors' Choices: Statistics for Evaluating E-Resources.	3	FALSE	12/10/10 12:24	5/7/14 13:22	application/pdf	da0336fd6e7c3a815bb5f1af5b5bb4da	185238	
File	uuid:e6c69371-894d-4a1b-991d-9022f629924e	The Value of Flexibility in Metadata Schemas.	/Collections/Master's Papers/School of Information and Library Science/The Value of Flexibility in Metadata Schemas.	The Value of Flexibility in Metadata Schemas.	3	FALSE	12/10/10 11:54	5/7/14 13:02	application/pdf	82ac8e77e91a16d9a99dfa2cd283b010	357512	
File	uuid:32059cc8-18d7-4f5e-9f34-1246daab8046	"Finding a Common Method of Presenting Electronic Journals on Academic Law Library Web Sites: Or, I'd Rather Be Herding Cats."	"/Collections/Master's Papers/School of Information and Library Science/Finding a Common Method of Presenting Electronic Journals on Academic Law Library Web Sites: Or, I'd Rather Be Herding Cats."	"Finding a Common Method of Presenting Electronic Journals on Academic Law Library Web Sites: Or, I'd Rather Be Herding Cats."	3	FALSE	12/10/10 12:14	5/7/14 13:11	application/pdf	c0276025cc808d729b9c6d1b06cea25e	264971	
File	uuid:db107d5d-3c73-47e2-bf7d-ff238a1068b1	"Using Traditional Methodologies and Electronic Usage Statistics as Indicators to Assess Campus-wide Journal Needs: Contexts, Trade-offs, and Processes"	"/Collections/Master's Papers/School of Information and Library Science/Using Traditional Methodologies and Electronic Usage Statistics as Indicators to Assess Campus-wide Journal Needs: Contexts, Trade-offs, and Processes"	"Using Traditional Methodologies and Electronic Usage Statistics as Indicators to Assess Campus-wide Journal Needs: Contexts, Trade-offs, and Processes"	3	FALSE	12/10/10 11:50	5/7/14 12:43	application/pdf	5778f58cbb6bb0ad45611fd5baa488dc	171555	
File	uuid:8799afc6-5b4c-45fe-9883-cd6cc1c5821e	A Collection Analysis of the Ticknor and Fields Collection of the Rare Book Collection at the University of North Carolina at Chapel Hill	/Collections/Master's Papers/School of Information and Library Science/A Collection Analysis of the Ticknor and Fields Collection of the Rare Book Collection at the University of North Carolina at Chapel Hill	A Collection Analysis of the Ticknor and Fields Collection of the Rare Book Collection at the University of North Carolina at Chapel Hill	3	FALSE	12/10/10 12:34	5/7/14 13:36	application/pdf	327213832a7913861aa6029d26de9b80	183534	
File	uuid:4e430368-c87b-4eee-9a83-1b6a775c53db	Understanding an Organization and Developing the Web Site	/Collections/Master's Papers/School of Information and Library Science/Understanding an Organization and Developing the Web Site	Understanding an Organization and Developing the Web Site	3	FALSE	12/10/10 11:46	5/7/14 12:44	application/pdf	2588fd112703d833c7258eb4118f152b	776227	
File	uuid:e159a786-e14b-49f6-b106-bd5a1ea2af42	The Role of Conflict and Conflict Management/Resolution in Face to Face and Remote Collaboration: A Content Analysis of a Controlled Experiment	/Collections/Master's Papers/School of Information and Library Science/The Role of Conflict and Conflict Management\/Resolution in Face to Face and Remote Collaboration: A Content Analysis of a Controlled Experiment	The Role of Conflict and Conflict Management/Resolution in Face to Face and Remote Collaboration: A Content Analysis of a Controlled Experiment	3	FALSE	12/10/10 12:41	5/7/14 13:40	application/pdf	f3c49a583af54c1454942d558312a6f3	822804	
File	uuid:9f2c7dde-19f9-4699-a4ed-fdadb6ef62f6	The Evolution of Archival Description at the Southern Historical Collection	/Collections/Master's Papers/School of Information and Library Science/The Evolution of Archival Description at the Southern Historical Collection	The Evolution of Archival Description at the Southern Historical Collection	3	FALSE	12/10/10 11:49	5/7/14 12:44	application/pdf	e8d7f9dab807472c87779902f5ef1544	3995777	
File	uuid:55146d42-8e05-4ed6-8e2f-0b43fcc36fec	Videoconferencing Perceptions: A Survey of University of North Carolina Faculty and Staff	/Collections/Master's Papers/School of Information and Library Science/Videoconferencing Perceptions: A Survey of University of North Carolina Faculty and Staff	Videoconferencing Perceptions: A Survey of University of North Carolina Faculty and Staff	3	FALSE	12/10/10 11:50	5/7/14 12:49	application/pdf	8572046dd7bac537d12b0e34e6e11fe3	198403	
File	uuid:e0805605-56b6-4463-b440-6de16ba09750	Usability Study of an Online Tutorial for Volunteers at a Hospital Resource Library.	/Collections/Master's Papers/School of Information and Library Science/Usability Study of an Online Tutorial for Volunteers at a Hospital Resource Library.	Usability Study of an Online Tutorial for Volunteers at a Hospital Resource Library.	3	FALSE	12/10/10 12:17	5/7/14 13:36	application/pdf	4b006b5dba1ab273e22e268377b6b518	808932	
File	uuid:07b2f2fd-e82c-4ce7-a0bd-008b3c32d1ee	The Application of XML as a Means of Exchanging Discharge Summaries between Hospital Informations Systems.	/Collections/Master's Papers/School of Information and Library Science/The Application of XML as a Means of Exchanging Discharge Summaries between Hospital Informations Systems.	The Application of XML as a Means of Exchanging Discharge Summaries between Hospital Informations Systems.	3	FALSE	12/10/10 12:01	5/7/14 12:58	application/pdf	a749da189707b0affad29427a72f5ac6	1858098	
File	uuid:ba0ac74d-6795-4297-a9bc-5d679ec12ff4	Working on the South: A Statistical Description of Scholarly USe and Non-Use of the University of North Carolina at Chapel Hill's Manuscripts Department's Collections.	/Collections/Master's Papers/School of Information and Library Science/Working on the South: A Statistical Description of Scholarly USe and Non-Use of the University of North Carolina at Chapel Hill's Manuscripts Department's Collections.	Working on the South: A Statistical Description of Scholarly USe and Non-Use of the University of North Carolina at Chapel Hill's Manuscripts Department's Collections.	3	FALSE	12/10/10 12:26	5/7/14 12:58	application/pdf	c427b81d048ae5503ff1270eafc0c19e	399613	
File	uuid:4d4c4385-52ef-44da-9c71-abe0bf7c4727	Public Library Services to the Romance Reader: An Online Survey of Romance Readers.	/Collections/Master's Papers/School of Information and Library Science/Public Library Services to the Romance Reader: An Online Survey of Romance Readers.	Public Library Services to the Romance Reader: An Online Survey of Romance Readers.	3	FALSE	12/10/10 12:16	5/7/14 13:27	application/pdf	839469822606effd463d59879b0c4c7c	227762	
File	uuid:2b78d640-f913-461e-a606-5505656d3f1a	"Electronic reserve services at UNC-Chapel Hill: Faculty and student perceptions of personal control, access, and service quality."	"/Collections/Master's Papers/School of Information and Library Science/Electronic reserve services at UNC-Chapel Hill: Faculty and student perceptions of personal control, access, and service quality."	"Electronic reserve services at UNC-Chapel Hill: Faculty and student perceptions of personal control, access, and service quality."	3	FALSE	12/10/10 12:36	5/7/14 13:11	application/pdf	5020c2a0d23259adfd25e2fc8999f12b	1041213	
File	uuid:9898f372-4855-4e1d-ad86-9cee46ffd9ae	Giving Navigation a Hand: Laterality and Menu Placement.	/Collections/Master's Papers/School of Information and Library Science/Giving Navigation a Hand: Laterality and Menu Placement.	Giving Navigation a Hand: Laterality and Menu Placement.	3	FALSE	12/10/10 12:05	5/7/14 12:53	application/pdf	91f3b011b48598a9b7e19e00e2597a14	681633	
File	uuid:7aa7b570-5baf-47f9-aea1-e259d8840d5c	Usability Analysis in Practice: Assessment for Redesign of the School of Information & Library Science Web Site.	/Collections/Master's Papers/School of Information and Library Science/Usability Analysis in Practice: Assessment for Redesign of the School of Information & Library Science Web Site.	Usability Analysis in Practice: Assessment for Redesign of the School of Information & Library Science Web Site.	3	FALSE	12/10/10 12:33	5/7/14 13:07	application/pdf	37fd8965fdf8c60e4517cc4f06e26f83	781390	
File	uuid:c6ba86cf-f78c-4329-8aa1-710e893c5da1	Thinking Outside the Library: Employment Trends of Special Libraries Association Members.	/Collections/Master's Papers/School of Information and Library Science/Thinking Outside the Library: Employment Trends of Special Libraries Association Members.	Thinking Outside the Library: Employment Trends of Special Libraries Association Members.	3	FALSE	12/10/10 12:11	5/7/14 13:38	application/pdf	48114c97015e3ae946b19e54ae150543	327138	
File	uuid:9afc8fa8-2f29-41e1-a918-67c544d47a8f	Center of Knowledge versus Center of Information: A Comparative Study of the UK Academic Library with the US Academic Public Library.	/Collections/Master's Papers/School of Information and Library Science/Center of Knowledge versus Center of Information: A Comparative Study of the UK Academic Library with the US Academic Public Library.	Center of Knowledge versus Center of Information: A Comparative Study of the UK Academic Library with the US Academic Public Library.	3	FALSE	12/10/10 12:31	5/7/14 13:43	application/pdf	499a52a0c6d0fe75ad4a623a345c8d9d	170528	
File	uuid:32bd188e-a807-49d2-9180-3465c36bd61e	Accessing Information Based on a Combination of Document Structure and Content: Exploiting XML tags in indexing and searching to enhance content retrieval of online document-centric XML encoded texts	/Collections/Master's Papers/School of Information and Library Science/Accessing Information Based on a Combination of Document Structure and Content: Exploiting XML tags in indexing and searching to enhance content retrieval of online document-centric XML encoded texts	Accessing Information Based on a Combination of Document Structure and Content: Exploiting XML tags in indexing and searching to enhance content retrieval of online document-centric XML encoded texts	3	FALSE	12/10/10 11:47	5/7/14 12:51	application/pdf	378ad906279354e9321c9ba9f2c21e94	1160373	
File	uuid:8a06c0d3-08fa-434c-a66b-8b76ac60c3e1	"Sex and Gender in the Library of Congress Subject Headings, 1988-2003"	"/Collections/Master's Papers/School of Information and Library Science/Sex and Gender in the Library of Congress Subject Headings, 1988-2003"	"Sex and Gender in the Library of Congress Subject Headings, 1988-2003"	3	FALSE	12/10/10 11:54	5/7/14 12:52	application/pdf	e2b5902232adc12582436bf506b2fb67	306136	
File	uuid:188decf9-0ddd-45ec-be98-0f3bb857de8d	The Effect of Online Reference Sources on the Collection and Use of Print Reference Sources	/Collections/Master's Papers/School of Information and Library Science/The Effect of Online Reference Sources on the Collection and Use of Print Reference Sources	The Effect of Online Reference Sources on the Collection and Use of Print Reference Sources	3	FALSE	12/10/10 12:10	5/7/14 13:37	application/pdf	bd5971674a856fa661dd57f3576ba43a	191278	
File	uuid:778af1f6-6e4d-41c3-b5a0-0acf44898ce8	"You Have a Tutorial, Now What?: An Analysis of Factors Contributing to an Expanded Use of Online Research Tutorials by Academic Librarians."	"/Collections/Master's Papers/School of Information and Library Science/You Have a Tutorial, Now What?: An Analysis of Factors Contributing to an Expanded Use of Online Research Tutorials by Academic Librarians."	"You Have a Tutorial, Now What?: An Analysis of Factors Contributing to an Expanded Use of Online Research Tutorials by Academic Librarians."	3	FALSE	12/10/10 11:52	5/7/14 12:48	application/pdf	6f25107266ad7a4577edc3b97c561ba6	146530	
File	uuid:8ba70aec-ea88-408a-9172-ef872e090835	The effect of Peer-to-Peer File Sharing on Independent Record Labels.	/Collections/Master's Papers/School of Information and Library Science/The effect of Peer-to-Peer File Sharing on Independent Record Labels.	The effect of Peer-to-Peer File Sharing on Independent Record Labels.	3	FALSE	12/10/10 11:44	5/7/14 12:47	application/pdf	62c463506525e8706b9a2ce516e507da	501984	
File	uuid:4e65126f-885f-4acf-ba66-e5cc4f85aa73	Spanish Health Information on the Internet: An Exploratory Study.	/Collections/Master's Papers/School of Information and Library Science/Spanish Health Information on the Internet: An Exploratory Study.	Spanish Health Information on the Internet: An Exploratory Study.	3	FALSE	12/10/10 12:24	5/7/14 13:27	application/pdf	147ea477f829bc8aa340e24aae4ba49a	1096607	
File	uuid:ca03c147-0901-4232-b612-f1406c26bcb9	Design and Implementation of a Web-based Financial Information System	/Collections/Master's Papers/School of Information and Library Science/Design and Implementation of a Web-based Financial Information System	Design and Implementation of a Web-based Financial Information System	3	FALSE	12/10/10 11:45	5/7/14 12:41	application/pdf	5ff984a0be351cd905a2ffa127e7334c	622516	
File	uuid:0206ccce-cb97-4ec0-8f8c-9bbe51c02ce0	Digital Preservation and Academic Library Consortia: A Case Study of the Triangle Research Libraries Network Consortial Licenses.	/Collections/Master's Papers/School of Information and Library Science/Digital Preservation and Academic Library Consortia: A Case Study of the Triangle Research Libraries Network Consortial Licenses.	Digital Preservation and Academic Library Consortia: A Case Study of the Triangle Research Libraries Network Consortial Licenses.	3	FALSE	12/10/10 12:40	5/7/14 13:40	application/pdf	8c12d15bb8104ea785b59cb9a6738cc9	268923	
File	uuid:5a7385b2-8281-4c64-a483-6eb1a9346a0c	Information Literacy Beyond the Library: A Study of the Attitudes and Practices of History Faculty at UNC	/Collections/Master's Papers/School of Information and Library Science/Information Literacy Beyond the Library: A Study of the Attitudes and Practices of History Faculty at UNC	Information Literacy Beyond the Library: A Study of the Attitudes and Practices of History Faculty at UNC	3	FALSE	12/10/10 12:39	5/7/14 13:22	application/pdf	fa96f796add8d02bebb727a259210a95	244829	
File	uuid:c13c8bb6-851a-4462-afbf-82246dc9edf8	"The Design and Implementation of a Web-Accessible Database to Integrate with the Existing Information System of Rainbow Soccer, Ltd."	"/Collections/Master's Papers/School of Information and Library Science/The Design and Implementation of a Web-Accessible Database to Integrate with the Existing Information System of Rainbow Soccer, Ltd."	"The Design and Implementation of a Web-Accessible Database to Integrate with the Existing Information System of Rainbow Soccer, Ltd."	3	FALSE	12/10/10 12:28	5/7/14 13:24	application/pdf	e0e1f15d276f0d70e9c18edddc5a9bad	892593	
File	uuid:63d4f318-0a47-402e-af14-a68b46b53c38	The Role of Newbery Award Winning Books in Elementary School Media Centers.	/Collections/Master's Papers/School of Information and Library Science/The Role of Newbery Award Winning Books in Elementary School Media Centers.	The Role of Newbery Award Winning Books in Elementary School Media Centers.	3	FALSE	12/10/10 12:04	5/7/14 13:00	application/pdf	aeb6ac32bc92f2f02c86f78c85430aa3	212855	
File	uuid:9128d448-c0f6-468f-84be-2ba29774df35	The Hero's Journey in the Formation of the Homosexual Identity in Gay Teen Fiction.	/Collections/Master's Papers/School of Information and Library Science/The Hero's Journey in the Formation of the Homosexual Identity in Gay Teen Fiction.	The Hero's Journey in the Formation of the Homosexual Identity in Gay Teen Fiction.	3	FALSE	12/10/10 12:21	5/7/14 13:25	application/pdf	49fd65560eae4216ec4a88242fadda0d	157867	
File	uuid:bf76a536-78d6-4062-bb5b-4af0f29f6f00	A History of Youth Summer Reading Programs in Public Libraries.	/Collections/Master's Papers/School of Information and Library Science/A History of Youth Summer Reading Programs in Public Libraries.	A History of Youth Summer Reading Programs in Public Libraries.	3	FALSE	12/10/10 11:48	5/7/14 12:43	application/pdf	946f98ae1e601f3e12bff733ad6388b7	193025	
File	uuid:51f65491-6d85-45b3-9482-313828b99769	An Analysis of the Impact of Nomenclature on Corporate Library Utilization Rates.	/Collections/Master's Papers/School of Information and Library Science/An Analysis of the Impact of Nomenclature on Corporate Library Utilization Rates.	An Analysis of the Impact of Nomenclature on Corporate Library Utilization Rates.	3	FALSE	12/10/10 11:45	5/7/14 12:43	application/pdf	c8338ff51ee5f6f47900846e8ce05922	175399	
File	uuid:8d336163-ebdb-4a92-8aed-6a4f55a38471	"The Library as Sanctuary for Inner-City Youth: Protections, Implications, Cohesions, Tensions, Recommendations, and Inspirations."	"/Collections/Master's Papers/School of Information and Library Science/The Library as Sanctuary for Inner-City Youth: Protections, Implications, Cohesions, Tensions, Recommendations, and Inspirations."	"The Library as Sanctuary for Inner-City Youth: Protections, Implications, Cohesions, Tensions, Recommendations, and Inspirations."	3	FALSE	12/10/10 11:43	5/7/14 12:44	application/pdf	7f4cdee1a9dbbd62715f00f7e9aff85b	1114974	
File	uuid:736f9c24-78f0-4ff7-a04d-c5a0aec3d854	Blogs as a Means of Preservation Selection for the World Wide Web.	/Collections/Master's Papers/School of Information and Library Science/Blogs as a Means of Preservation Selection for the World Wide Web.	Blogs as a Means of Preservation Selection for the World Wide Web.	3	FALSE	12/10/10 12:21	5/7/14 13:20	application/pdf	752ee9a387e6010cf661e1b17453cd96	174398	
File	uuid:71ba0d86-850c-4c87-8952-65209b4b29f0	An information gathering model to identify health care professionals serving diabetics in North Carolina.	/Collections/Master's Papers/School of Information and Library Science/An information gathering model to identify health care professionals serving diabetics in North Carolina.	An information gathering model to identify health care professionals serving diabetics in North Carolina.	3	FALSE	12/10/10 12:18	5/7/14 12:51	application/pdf	6803e3278797de1860a1b56002573a8e	2157317	
File	uuid:39352caa-6877-43d8-b27a-d57a0fba9879	Law Library Consortia.	/Collections/Master's Papers/School of Information and Library Science/Law Library Consortia.	Law Library Consortia.	3	FALSE	12/10/10 12:11	5/7/14 13:45	application/pdf	48b8689a4d7e5f44de8ea730831271f9	207797	
File	uuid:a4ad498f-a562-42ec-a7a1-f00e8b67e89f	Evaluation Criteria for Scholarly Research Offered by Art Museum Library Websites.	/Collections/Master's Papers/School of Information and Library Science/Evaluation Criteria for Scholarly Research Offered by Art Museum Library Websites.	Evaluation Criteria for Scholarly Research Offered by Art Museum Library Websites.	3	FALSE	12/10/10 12:21	5/7/14 13:39	application/pdf	4f567d376738cae8203ab35104239000	651280	
File	uuid:53f14607-8b09-4804-8dd6-5db8bf133c95	Applying Term Weight Techniques to Event Log Analysis for Intrusion Detection.	/Collections/Master's Papers/School of Information and Library Science/Applying Term Weight Techniques to Event Log Analysis for Intrusion Detection.	Applying Term Weight Techniques to Event Log Analysis for Intrusion Detection.	3	FALSE	12/10/10 12:31	5/7/14 13:21	application/pdf	d718ae1c4f0329e7c1ec357fb1aa315c	714515	
File	uuid:0aa6c3c8-6101-4303-ba49-9ca593813174	The Ghost in the Machine: Traditional Archival Practice in the Design of Digital Repositories for Long-Term Preservation.	/Collections/Master's Papers/School of Information and Library Science/The Ghost in the Machine: Traditional Archival Practice in the Design of Digital Repositories for Long-Term Preservation.	The Ghost in the Machine: Traditional Archival Practice in the Design of Digital Repositories for Long-Term Preservation.	3	FALSE	12/10/10 12:39	5/7/14 13:19	application/pdf	fdafa43cbc32751d88c23a3d00ed9db8	649547	
File	uuid:f9fb8961-75fe-40df-a0bd-e6eae212dd8f	No Truth in Numbers: The Effect of the Media Center on the Performance of North Carolina High Schools as Measured by ABC Standards.	/Collections/Master's Papers/School of Information and Library Science/No Truth in Numbers: The Effect of the Media Center on the Performance of North Carolina High Schools as Measured by ABC Standards.	No Truth in Numbers: The Effect of the Media Center on the Performance of North Carolina High Schools as Measured by ABC Standards.	3	FALSE	12/10/10 11:52	5/7/14 12:50	application/pdf	1af71ce3a43cb4137153e4a07ed4848c	401681	
File	uuid:51d0215c-d359-4822-b0c9-89041d8eb6b7	The Adoption of Emerging Technologies by Undergraduate Libraries.	/Collections/Master's Papers/School of Information and Library Science/The Adoption of Emerging Technologies by Undergraduate Libraries.	The Adoption of Emerging Technologies by Undergraduate Libraries.	3	FALSE	12/10/10 11:39	5/7/14 12:42	application/pdf	3cbb8e5ef54e7234ceb8780287f88321	295913	
File	uuid:68c8a7cf-0f24-4852-9f5a-82b1ff996781	The State of Open Source Software in North Carolina School Media Centers.	/Collections/Master's Papers/School of Information and Library Science/The State of Open Source Software in North Carolina School Media Centers.	The State of Open Source Software in North Carolina School Media Centers.	3	FALSE	12/10/10 12:35	5/7/14 13:28	application/pdf	871967193ddcf310b1964dcead6f4e22	308498	
File	uuid:fd6d1106-64b8-49f6-988c-4a3e0755229d	Electronic Subject Guides in Literary Studies: A Qualitative Content Analysis.	/Collections/Master's Papers/School of Information and Library Science/Electronic Subject Guides in Literary Studies: A Qualitative Content Analysis.	Electronic Subject Guides in Literary Studies: A Qualitative Content Analysis.	3	FALSE	12/10/10 11:54	5/7/14 12:58	application/pdf	a9bc66686ddf28816ca8269484437aa4	233085	
File	uuid:2ffb24f1-0839-4f8f-a846-b12f1ecd369c	Utilizing Student Library Assistants in University Archives and Special Collections.	/Collections/Master's Papers/School of Information and Library Science/Utilizing Student Library Assistants in University Archives and Special Collections.	Utilizing Student Library Assistants in University Archives and Special Collections.	3	FALSE	12/10/10 11:59	5/7/14 12:52	application/pdf	d17ea5f2d97158916b4c4fe02ef4f552	242850	
File	uuid:aee069da-ab10-4537-a276-09b2f942cfbe	State of the Union Archives: Labor History and Archival Description on the World Wide Web.	/Collections/Master's Papers/School of Information and Library Science/State of the Union Archives: Labor History and Archival Description on the World Wide Web.	State of the Union Archives: Labor History and Archival Description on the World Wide Web.	3	FALSE	12/10/10 12:36	5/7/14 13:34	application/pdf	0ba52182e2f7da61195f74ae02caeaeb	405681	
File	uuid:a2c76eff-319f-4be7-95d6-5dd7751d6621	The Advantages and Disadvantages of AOL Instant Messenger as a Chat Reference System.	/Collections/Master's Papers/School of Information and Library Science/The Advantages and Disadvantages of AOL Instant Messenger as a Chat Reference System.	The Advantages and Disadvantages of AOL Instant Messenger as a Chat Reference System.	3	FALSE	12/10/10 11:39	5/7/14 12:39	application/pdf	ba86af63b374c844e6266cf02c731cb2	1153697	
File	uuid:2af31f07-ebf4-4618-84db-a30d3c199920	What Makes a Good Online Lesson Plan? :A Study of Instructional Resources Available through Digital Libraries.	/Collections/Master's Papers/School of Information and Library Science/What Makes a Good Online Lesson Plan? :A Study of Instructional Resources Available through Digital Libraries.	What Makes a Good Online Lesson Plan? :A Study of Instructional Resources Available through Digital Libraries.	3	FALSE	12/10/10 12:01	5/7/14 13:02	application/pdf	7c3275b2a7595295e15f62b609e641cd	976723	
File	uuid:37cd3868-cfdb-405d-84fa-d4477ce9b381	Automatic extraction of author self contributed metadata for Electronic Theses and Dissertations.	/Collections/Master's Papers/School of Information and Library Science/Automatic extraction of author self contributed metadata for Electronic Theses and Dissertations.	Automatic extraction of author self contributed metadata for Electronic Theses and Dissertations.	3	FALSE	12/10/10 12:14	5/7/14 13:08	application/pdf	c864c38732d69badaf3bc1ad2f1b87ab	685221	
File	uuid:fcfd11c7-bf0c-42e3-b5cc-f4e2d7d6f9f0	Film Scholars' Library Use Characteristics in Research Universities.	/Collections/Master's Papers/School of Information and Library Science/Film Scholars' Library Use Characteristics in Research Universities.	Film Scholars' Library Use Characteristics in Research Universities.	3	FALSE	12/10/10 11:44	5/7/14 12:46	application/pdf	d7227428eb09d6eae8bc6afe01c4b164	105715	
File	uuid:9b28afe7-e378-4f5f-b03c-2ef3fed90576	The Information Seeking Behavior of Private Investigators: A Study of Investigators in North Carolina and Georgia.	/Collections/Master's Papers/School of Information and Library Science/The Information Seeking Behavior of Private Investigators: A Study of Investigators in North Carolina and Georgia.	The Information Seeking Behavior of Private Investigators: A Study of Investigators in North Carolina and Georgia.	3	FALSE	12/10/10 12:28	5/7/14 13:40	application/pdf	e433cdd78d944fea93fa38a515bc1766	249900	
File	uuid:3aed2aac-1c6b-4412-a0ed-59890a50b67d	Information Resources for the Homeless.	/Collections/Master's Papers/School of Information and Library Science/Information Resources for the Homeless.	Information Resources for the Homeless.	3	FALSE	12/10/10 12:09	5/7/14 13:18	application/pdf	41e99515fc1aa10f57a83ce0e1370b2e	345555	
File	uuid:78e04aa1-b9ef-4250-9cb3-9b1ae0f9682b	An Analysis of Feedback Provided by Buyers in an Online Setting.	/Collections/Master's Papers/School of Information and Library Science/An Analysis of Feedback Provided by Buyers in an Online Setting.	An Analysis of Feedback Provided by Buyers in an Online Setting.	3	FALSE	12/10/10 12:07	5/7/14 12:56	application/pdf	e9976b7134f5fce4d079cd6634cfbb85	527944	
File	uuid:6056d11f-542b-410d-957d-99e77f1e506b	Exit Interviews in Maryland Public and Academic Libraries.	/Collections/Master's Papers/School of Information and Library Science/Exit Interviews in Maryland Public and Academic Libraries.	Exit Interviews in Maryland Public and Academic Libraries.	3	FALSE	12/10/10 11:49	5/7/14 12:39	application/pdf	55682cb0cc030a5b6edcd5dbafca3816	165027	
File	uuid:48c6cbcc-d963-414a-b5ee-ec9f7dd9d165	"Archival Approaches to the Preservation of Moving-Image, Immersive Installation Artworks."	"/Collections/Master's Papers/School of Information and Library Science/Archival Approaches to the Preservation of Moving-Image, Immersive Installation Artworks."	"Archival Approaches to the Preservation of Moving-Image, Immersive Installation Artworks."	3	FALSE	12/10/10 12:40	5/7/14 13:19	application/pdf	d61a0a2f8ee69e1344c7da3bc9d5d7da	191351	
File	uuid:c3e841be-c852-4fb7-ac60-ce9cb0979c8f	Database Migration: A Literature Review and Case Study.	/Collections/Master's Papers/School of Information and Library Science/Database Migration: A Literature Review and Case Study.	Database Migration: A Literature Review and Case Study.	3	FALSE	12/10/10 11:39	5/7/14 12:38	application/pdf	fb0fea97f1ad54cfc91ac3ee9243fc8d	234335	
File	uuid:ad3f2bfa-ab15-415d-9f8c-2341723a2022	Usage Trends in a Digital Library:  A Case Study of Iupac.org	/Collections/Master's Papers/School of Information and Library Science/Usage Trends in a Digital Library:  A Case Study of Iupac.org	Usage Trends in a Digital Library:  A Case Study of Iupac.org	3	FALSE	12/10/10 12:13	5/7/14 13:41	application/pdf	25fc6a81d42f88a58e49277f0fd9108c	1274102	
File	uuid:1a9e761a-f2ff-4a20-8382-d382ccff7e12	Methods and Technologies for Digital Preservation of Analog Audio Collections.	/Collections/Master's Papers/School of Information and Library Science/Methods and Technologies for Digital Preservation of Analog Audio Collections.	Methods and Technologies for Digital Preservation of Analog Audio Collections.	3	FALSE	12/10/10 11:42	5/7/14 12:50	application/pdf	4da03ece4f926b1537de14a3271976ec	241353	
File	uuid:3ac7ef3e-4a74-4fb0-9a62-61038f9d1ab3	Carolina Computing Initiative Data Management System Design.	/Collections/Master's Papers/School of Information and Library Science/Carolina Computing Initiative Data Management System Design.	Carolina Computing Initiative Data Management System Design.	3	FALSE	12/10/10 11:55	5/7/14 13:01	application/pdf	7a092a4619f22b70dacf83cadc60d078	620790	
File	uuid:ff74f9af-df99-441d-a1bf-804e0a49af55	The differences in perception of librarians' roles in supporting the practice of evidence-based medicine as they are represented in the literature targeted toward healthcare professionals versus the literature targeted toward librarians.	/Collections/Master's Papers/School of Information and Library Science/The differences in perception of librarians' roles in supporting the practice of evidence-based medicine as they are represented in the literature targeted toward healthcare professionals versus the literature targeted toward librarians.	The differences in perception of librarians' roles in supporting the practice of evidence-based medicine as they are represented in the literature targeted toward healthcare professionals versus the	3	FALSE	12/10/10 11:52	5/7/14 12:42	application/pdf	1ee311de9939ea7bd25ccf6b78538bfb	421139	
File	uuid:9ac73d29-a86e-4bb4-becf-b6e795a39dba	What are they asking and when are they asking it? Usage Patterns of an AOL Instant Messenger Chat Reference Service.	/Collections/Master's Papers/School of Information and Library Science/What are they asking and when are they asking it? Usage Patterns of an AOL Instant Messenger Chat Reference Service.	What are they asking and when are they asking it? Usage Patterns of an AOL Instant Messenger Chat Reference Service.	3	FALSE	12/10/10 11:51	5/7/14 12:48	application/pdf	a1a0af95f575a99d97f5ea48efdc3926	195274	
