Object Type,PID,Title,Path,Label,Depth,Deleted,Date Added,Date Updated,MIME Type,Checksum,File Size (bytes),Number of Children
File,uuid:0dfb969b-30eb-4f5f-98cd-4ed89717428d,1742-4690-10-3.xml,/Collections/UNC Scholarly Publications/BioMed Central/Postnatally-transmitted HIV-1 Envelope variants have similar neutralization-sensitivity and function to that of nontransmitted breast milk variants/1742-4690-10-3.xml,1742-4690-10-3.xml,4,false,2013-02-05 15:06:59,2014-05-07 09:11:24,text/xml,78fb2bbf9bda864ca94ec739b9712745,184835,
File,uuid:e7ec1015-de28-4ed4-92c3-478278668277,1742-4690-10-3.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Postnatally-transmitted HIV-1 Envelope variants have similar neutralization-sensitivity and function to that of nontransmitted breast milk variants/1742-4690-10-3.pdf,1742-4690-10-3.pdf,4,false,2013-02-05 15:07:05,2013-02-05 15:07:05,application/pdf,7e7e421e11f2342858981441ae7dbc90,1430931,
File,uuid:545f5e2e-2620-4d49-bb58-93314bb3e131,HIV-1 env clones selected for functional characterization from genetically-diverse viral variants found in breast milk of eight chronically HIV-infected Malawian women (A-H). Maximum likelihood phylogenetic trees for full-length HIV env RNA sequence,/Collections/UNC Scholarly Publications/BioMed Central/Postnatally-transmitted HIV-1 Envelope variants have similar neutralization-sensitivity and function to that of nontransmitted breast milk variants/HIV-1 env clones selected for functional characterization from genetically-diverse viral variants found in breast milk of eight chronically HIV-infected Malawian women (A-H). Maximum likelihood phylogenetic trees for full-length HIV env RNA sequence,HIV-1 env clones selected for functional characterization from genetically-diverse viral variants found in breast milk of eight chronically HIV-infected Malawian women (A-H). Maximum likelihood phylogenetic trees for full-length HIV env RNA sequence,4,false,2013-02-05 15:07:12,2013-02-05 15:07:12,application/pdf,fc4ac899b1a3643680e19e778878bc32,286642,
File,uuid:e6931664-2529-4ddf-9e8d-ccee3073e7a9,No difference in DC-SIGN binding efficiency between T/F infant and breast milk Env virus variants. (A) DC-SIGN mediated trans-infection efficiency of milk and infant Env virus variants in the presence (black bar) and absence (grey bar) of mannan. Wh,/Collections/UNC Scholarly Publications/BioMed Central/Postnatally-transmitted HIV-1 Envelope variants have similar neutralization-sensitivity and function to that of nontransmitted breast milk variants/No difference in DC-SIGN binding efficiency between T\/F infant and breast milk Env virus variants. (A) DC-SIGN mediated trans-infection efficiency of milk and infant Env virus variants in the presence (black bar) and absence (grey bar) of mannan. Wh,No difference in DC-SIGN binding efficiency between T/F infant and breast milk Env virus variants. (A) DC-SIGN mediated trans-infection efficiency of milk and infant Env virus variants in the presence (black bar) and absence (grey bar) of mannan. Wh,4,false,2013-02-05 15:07:18,2013-02-05 15:07:18,application/pdf,ceb05b39e4c1e0a7ee4a17f063b061bc,334736,
Aggregate,uuid:815b5740-5895-4aff-add7-cfc48549c6f1,Postnatally-transmitted HIV-1 Envelope variants have similar neutralization-sensitivity and function to that of nontransmitted breast milk variants,/Collections/UNC Scholarly Publications/BioMed Central/Postnatally-transmitted HIV-1 Envelope variants have similar neutralization-sensitivity and function to that of nontransmitted breast milk variants,Postnatally-transmitted HIV-1 Envelope variants have similar neutralization-sensitivity and function to that of nontransmitted breast milk variants,3,false,2013-02-05 15:06:54,2013-02-05 15:06:54,,,,4
File,uuid:ad3145c5-5065-4eac-999b-a3e2778989ce,1742-6405-4-2.xml,/Collections/UNC Scholarly Publications/BioMed Central/Baseline resistance to nucleoside reverse transcriptase inhibitors fails to predict virologic response to combination therapy in children (PACTG 338)/1742-6405-4-2.xml,1742-6405-4-2.xml,4,false,2012-09-05 09:59:01,2014-05-07 09:09:55,text/xml,3452080bb2ebd65b67507b08b867c5aa,71948,
File,uuid:b376e949-48e1-4c80-bcce-6d832eaaddf9,1742-6405-4-2.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Baseline resistance to nucleoside reverse transcriptase inhibitors fails to predict virologic response to combination therapy in children (PACTG 338)/1742-6405-4-2.pdf,1742-6405-4-2.pdf,4,false,2012-09-05 09:59:07,2014-05-07 16:06:25,application/pdf,3678328cbdae6d98c4cbb74a06e2c027,296881,
Aggregate,uuid:815ca3a0-b07c-4c9d-b1d6-7667c5afa82a,Baseline resistance to nucleoside reverse transcriptase inhibitors fails to predict virologic response to combination therapy in children (PACTG 338),/Collections/UNC Scholarly Publications/BioMed Central/Baseline resistance to nucleoside reverse transcriptase inhibitors fails to predict virologic response to combination therapy in children (PACTG 338),Baseline resistance to nucleoside reverse transcriptase inhibitors fails to predict virologic response to combination therapy in children (PACTG 338),3,false,2012-09-05 09:58:56,2012-10-01 14:43:58,,,,2
Aggregate,uuid:816a6fbc-e91f-4cc9-bd60-bfba32c57e3c,"Comparison of RNA-Seq by poly (A) capture, ribosomal RNA depletion, and DNA microarray for expression profiling","/Collections/UNC Scholarly Publications/BioMed Central/Comparison of RNA-Seq by poly (A) capture, ribosomal RNA depletion, and DNA microarray for expression profiling",,3,false,2015-08-26 18:27:52,2015-08-26 18:27:52,,,,7
File,uuid:21190305-d7a2-4d64-94f6-c900019b8254,"Visual display of the reads aligning to GATA3. (A) Read pile-up plots of GATA3 in Sample 020578B showing data for five different RNA-Seq libraries. (B) Close-up of the read mapping identifying reads that span exon-intron boundaries, which identify un","/Collections/UNC Scholarly Publications/BioMed Central/Comparison of RNA-Seq by poly (A) capture, ribosomal RNA depletion, and DNA microarray for expression profiling/Visual display of the reads aligning to GATA3. (A) Read pile-up plots of GATA3 in Sample 020578B showing data for five different RNA-Seq libraries. (B) Close-up of the read mapping identifying reads that span exon-intron boundaries, which identify un","Visual display of the reads aligning to GATA3. (A) Read pile-up plots of GATA3 in Sample 020578B showing data for five different RNA-Seq libraries. (B) Close-up of the read mapping identifying reads that span exon-intron boundaries, which identify un",4,false,2015-08-26 18:28:54,2015-08-27 15:03:42,application/pdf,e2e55c944dde1d319be81cad8cef1097,457236,
File,uuid:0fd317db-685b-410f-9f4b-508507970021,"Differentially expressed gene list across RNA-Seq protocols obtained from Significance Analysis of Microarray. (A, B) SAM analysis comparison of mRNA-Seq versus Ribo-Zero-Seq using an FDR?=?0. (A) Uniquely expressed genes in Ribo-Zero-Seq. (B) Lowly","/Collections/UNC Scholarly Publications/BioMed Central/Comparison of RNA-Seq by poly (A) capture, ribosomal RNA depletion, and DNA microarray for expression profiling/Differentially expressed gene list across RNA-Seq protocols obtained from Significance Analysis of Microarray. (A, B) SAM analysis comparison of mRNA-Seq versus Ribo-Zero-Seq using an FDR?=?0. (A) Uniquely expressed genes in Ribo-Zero-Seq. (B) Lowly","Differentially expressed gene list across RNA-Seq protocols obtained from Significance Analysis of Microarray. (A, B) SAM analysis comparison of mRNA-Seq versus Ribo-Zero-Seq using an FDR?=?0. (A) Uniquely expressed genes in Ribo-Zero-Seq. (B) Lowly",4,false,2015-08-26 18:31:34,2015-08-27 15:09:21,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,69b8c5f7ed8f897c4def9d248200b72d,65687,
File,uuid:af710013-8156-4eea-9e8e-ac9bd07c0e60,"Intrinsic gene set clustering analysis. Hierarchical cluster using a breast cancer intrinsic gene set (~2000 genes) and 88 breast tumor samples prepared using the multiple protocols, with an additional 816 samples from the TCGA Breast Cancer Project","/Collections/UNC Scholarly Publications/BioMed Central/Comparison of RNA-Seq by poly (A) capture, ribosomal RNA depletion, and DNA microarray for expression profiling/Intrinsic gene set clustering analysis. Hierarchical cluster using a breast cancer intrinsic gene set (~2000 genes) and 88 breast tumor samples prepared using the multiple protocols, with an additional 816 samples from the TCGA Breast Cancer Project","Intrinsic gene set clustering analysis. Hierarchical cluster using a breast cancer intrinsic gene set (~2000 genes) and 88 breast tumor samples prepared using the multiple protocols, with an additional 816 samples from the TCGA Breast Cancer Project",4,false,2015-08-26 18:29:37,2015-08-27 15:05:31,application/pdf,2594ebe876f2ef40acfa2f6427c8d3ed,1444060,
File,uuid:f70c57b9-b3f6-42d9-9f23-da29694ba271,"Comparison of the top 500 differentially expressed genes between Basal and Luminal tumors detected by mRNA-Seq, Ribo-Zero-Seq and DSN-Seq.","/Collections/UNC Scholarly Publications/BioMed Central/Comparison of RNA-Seq by poly (A) capture, ribosomal RNA depletion, and DNA microarray for expression profiling/Comparison of the top 500 differentially expressed genes between Basal and Luminal tumors detected by mRNA-Seq, Ribo-Zero-Seq and DSN-Seq.","Comparison of the top 500 differentially expressed genes between Basal and Luminal tumors detected by mRNA-Seq, Ribo-Zero-Seq and DSN-Seq.",4,false,2015-08-26 18:30:17,2015-08-27 15:07:17,application/pdf,787292701bf0725e948b78efa57dcc60,198934,
File,uuid:6d832a5c-812c-4357-bc8a-1d992d1598da,"Comparison of the top 500 differentially expressed genes between Basal and Luminal tumors detected by mRNA-Seq, Ribo-Zero-Seq and DSN-Seq. The list of 307 differentially expressed genes that are identified SAM analysis in all the three protocols.","/Collections/UNC Scholarly Publications/BioMed Central/Comparison of RNA-Seq by poly (A) capture, ribosomal RNA depletion, and DNA microarray for expression profiling/Comparison of the top 500 differentially expressed genes between Basal and Luminal tumors detected by mRNA-Seq, Ribo-Zero-Seq and DSN-Seq. The list of 307 differentially expressed genes that are identified SAM analysis in all the three protocols.","Comparison of the top 500 differentially expressed genes between Basal and Luminal tumors detected by mRNA-Seq, Ribo-Zero-Seq and DSN-Seq. The list of 307 differentially expressed genes that are identified SAM analysis in all the three protocols.",4,false,2015-08-26 18:30:55,2015-08-27 15:08:48,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,66a9e7f3f2855c86f129eb1176d57c99,56151,
File,uuid:54eaa53d-dbf1-4bb3-b334-c53553eff3b1,Comparison of genes detected by mRNA-Seq and Ribo-Zero-Seq in FF samples. (A) Genes detected only by mRNA-Seq and (B) genes detected only by Ribo-Zero-Seq.,"/Collections/UNC Scholarly Publications/BioMed Central/Comparison of RNA-Seq by poly (A) capture, ribosomal RNA depletion, and DNA microarray for expression profiling/Comparison of genes detected by mRNA-Seq and Ribo-Zero-Seq in FF samples. (A) Genes detected only by mRNA-Seq and (B) genes detected only by Ribo-Zero-Seq.",Comparison of genes detected by mRNA-Seq and Ribo-Zero-Seq in FF samples. (A) Genes detected only by mRNA-Seq and (B) genes detected only by Ribo-Zero-Seq.,4,false,2015-08-26 18:28:09,2015-08-27 15:00:46,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,6db6ff323b845fc9ea5facbd95cb945f,63684,
File,uuid:c3020f06-d138-49d6-8a53-b82d96b63d18,1471-2164-15-419.pdf,"/Collections/UNC Scholarly Publications/BioMed Central/Comparison of RNA-Seq by poly (A) capture, ribosomal RNA depletion, and DNA microarray for expression profiling/1471-2164-15-419.pdf",1471-2164-15-419.pdf,4,false,2015-08-26 18:28:39,2015-08-27 15:01:46,application/pdf,c4fbf626458b38d2167cf9f1db706038,589075,
File,uuid:e8c2c059-2695-4cd8-9949-2869406bf86e,,"/Collections/UNC Scholarly Publications/BioMed Central/National trends in hospitalization and mortality rates for patients with HIV, HCV, or HIV\/HCV coinfection from 1996?2010 in the United States: a cross-sectional study/",,4,false,2015-09-22 13:13:43,2015-09-22 20:30:01,application/pdf,120938f2b95d51de0bc8c052d0893404,592337,
Aggregate,uuid:817c7b72-28a2-4f81-96a9-69435a40f679,"National trends in hospitalization and mortality rates for patients with HIV, HCV, or HIV/HCV coinfection from 1996?2010 in the United States: a cross-sectional study","/Collections/UNC Scholarly Publications/BioMed Central/National trends in hospitalization and mortality rates for patients with HIV, HCV, or HIV\/HCV coinfection from 1996?2010 in the United States: a cross-sectional study",,3,false,2015-09-22 13:13:25,2015-09-22 13:13:25,,,,1
File,uuid:17ff9ed6-8237-4a97-a9a2-edc7cbc502ee,1471-2105-11-123.xml,/Collections/UNC Scholarly Publications/BioMed Central/Enhancing metabolomic data analysis with Progressive Consensus Alignment of NMR Spectra (PCANS)/1471-2105-11-123.xml,1471-2105-11-123.xml,4,false,2012-08-23 17:58:09,2014-05-07 08:54:38,text/xml,897dbbd0e6da088432ed70f930c77833,78123,
File,uuid:294da99a-b4b6-4929-9529-abaa4259af9b,1471-2105-11-123.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Enhancing metabolomic data analysis with Progressive Consensus Alignment of NMR Spectra (PCANS)/1471-2105-11-123.pdf,1471-2105-11-123.pdf,4,false,2012-08-23 17:58:15,2014-05-07 15:45:50,application/pdf,fdb9dd7ca75d5a06a0181b3eb14918c4,2806488,
File,uuid:293d12ae-4d78-408e-b96f-c62cbf62241a,Alignment Pseudocode. Contains description and pseudocode for naive and dynamic programming alignment schemes.,/Collections/UNC Scholarly Publications/BioMed Central/Enhancing metabolomic data analysis with Progressive Consensus Alignment of NMR Spectra (PCANS)/Alignment Pseudocode. Contains description and pseudocode for naive and dynamic programming alignment schemes.,Alignment Pseudocode. Contains description and pseudocode for naive and dynamic programming alignment schemes.,4,false,2012-08-23 17:58:22,2014-05-07 15:46:29,application/pdf,3399626a34181ef51d3960d22389ae9f,65685,
File,uuid:dae361be-49dc-4aa0-a9b2-9f44e58b14ce,Supplemental Figures. Figure S1,/Collections/UNC Scholarly Publications/BioMed Central/Enhancing metabolomic data analysis with Progressive Consensus Alignment of NMR Spectra (PCANS)/Supplemental Figures. Figure S1,Supplemental Figures. Figure S1,4,false,2012-08-23 17:58:30,2014-05-07 15:45:57,application/pdf,8c33fb7092dd33bada7b9121ba44743c,1397406,
File,uuid:11e59467-9897-406e-b159-e9e67a915686,Source Code. Contains source code and sample data files.,/Collections/UNC Scholarly Publications/BioMed Central/Enhancing metabolomic data analysis with Progressive Consensus Alignment of NMR Spectra (PCANS)/Source Code. Contains source code and sample data files.,Source Code. Contains source code and sample data files.,4,false,2012-08-23 17:58:36,2012-08-23 19:36:32,application/zip,30e24a97c555fa19f132d8d2d8e56c17,1592068,
Aggregate,uuid:81fcfe03-ad32-4437-b0d5-c20ff15011f6,Enhancing metabolomic data analysis with Progressive Consensus Alignment of NMR Spectra (PCANS),/Collections/UNC Scholarly Publications/BioMed Central/Enhancing metabolomic data analysis with Progressive Consensus Alignment of NMR Spectra (PCANS),Enhancing metabolomic data analysis with Progressive Consensus Alignment of NMR Spectra (PCANS),3,false,2012-08-23 17:58:05,2012-10-08 09:49:39,,,,5
File,uuid:4a831d35-e34f-4dd5-a04e-20040685aac8,Supplementary tables. Table S1.,/Collections/UNC Scholarly Publications/BioMed Central/Parity-related molecular signatures and breast cancer subtypes by estrogen receptor status/Supplementary tables. Table S1.,Supplementary tables. Table S1.,4,false,2015-08-26 18:15:44,2015-08-27 18:04:33,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,dfc59beba3349f3eb09575bbcbddef47,94969,
Aggregate,uuid:8317ab13-ee2a-4dab-8308-343d2467944d,Parity-related molecular signatures and breast cancer subtypes by estrogen receptor status,/Collections/UNC Scholarly Publications/BioMed Central/Parity-related molecular signatures and breast cancer subtypes by estrogen receptor status,,3,false,2015-08-26 18:14:59,2015-08-26 18:14:59,,,,2
File,uuid:9f5bb89f-35c1-46de-84e1-c37878dd618e,bcr3689.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Parity-related molecular signatures and breast cancer subtypes by estrogen receptor status/bcr3689.pdf,bcr3689.pdf,4,false,2015-08-26 18:16:21,2015-08-27 18:06:46,application/pdf,593b3940987f6ce659f043c8e5a92b3d,997367,
File,uuid:2d359b92-c662-48cc-9eda-a24abd93a466,1758-5996-5-31.xml,/Collections/UNC Scholarly Publications/BioMed Central/Chronic inflammation role in the obesity-diabetes association: a case-cohort study/1758-5996-5-31.xml,1758-5996-5-31.xml,4,false,2013-07-01 07:10:18,2014-05-07 09:15:01,text/xml,a0deca278a558f6f3203ba5f443bc809,86552,
File,uuid:6be792d3-f7e1-4313-a7d7-684ebc152ac2,1758-5996-5-31.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Chronic inflammation role in the obesity-diabetes association: a case-cohort study/1758-5996-5-31.pdf,1758-5996-5-31.pdf,4,false,2013-07-01 07:10:20,2014-05-07 17:26:57,application/pdf,f6856ee3146e6233feb1b5e767b8ee9e,211033,
Aggregate,uuid:83669cbe-a956-4d66-880b-ea47d4ef2c05,Chronic inflammation role in the obesity-diabetes association: a case-cohort study,/Collections/UNC Scholarly Publications/BioMed Central/Chronic inflammation role in the obesity-diabetes association: a case-cohort study,Chronic inflammation role in the obesity-diabetes association: a case-cohort study,3,false,2013-07-01 07:10:11,2013-07-01 07:10:11,,,,2
File,uuid:a69a752a-07ad-4be3-9aa0-f852ad196080,,"/Collections/UNC Scholarly Publications/BioMed Central/Global network for women?s and children?s health research: a system for low-resource areas to determine probable causes of stillbirth, neonatal, and maternal death/",,4,false,2015-09-22 13:20:23,2015-09-22 20:36:02,application/pdf,911c1ebef42b334ddb1ab3cc470798bf,1361033,
Aggregate,uuid:838398a6-be09-4eb9-bf64-8bf8ffcf9e77,"Global network for women?s and children?s health research: a system for low-resource areas to determine probable causes of stillbirth, neonatal, and maternal death","/Collections/UNC Scholarly Publications/BioMed Central/Global network for women?s and children?s health research: a system for low-resource areas to determine probable causes of stillbirth, neonatal, and maternal death",,3,false,2015-09-22 13:20:07,2015-09-22 13:20:07,,,,1
File,uuid:37936fae-b75f-44e3-9ff9-6c47ea4b5532,1471-2407-12-389.xml,/Collections/UNC Scholarly Publications/BioMed Central/Elevated C-peptide and insulin predict increased risk of colorectal adenomas in normal mucosa/1471-2407-12-389.xml,1471-2407-12-389.xml,4,false,2012-11-05 15:03:44,2014-05-07 09:10:18,text/xml,e67d888fd270674f2adc88537b0110d8,99649,
File,uuid:8adf49c9-4b0e-4345-b122-69e066400940,1471-2407-12-389.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Elevated C-peptide and insulin predict increased risk of colorectal adenomas in normal mucosa/1471-2407-12-389.pdf,1471-2407-12-389.pdf,4,false,2012-11-05 15:03:47,2014-05-07 16:07:03,application/pdf,dc73948092e85242d594fb7007aba2c5,272445,
Aggregate,uuid:838974b9-edb9-42f1-8523-4ad3a3a8e668,Elevated C-peptide and insulin predict increased risk of colorectal adenomas in normal mucosa,/Collections/UNC Scholarly Publications/BioMed Central/Elevated C-peptide and insulin predict increased risk of colorectal adenomas in normal mucosa,Elevated C-peptide and insulin predict increased risk of colorectal adenomas in normal mucosa,3,false,2012-11-05 15:03:41,2012-11-05 15:03:41,,,,2
File,uuid:8b16c7ec-a46f-4513-91a5-59ec0849fe1b,gb-2007-8-5-r76-s7.tiff,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76-s7.tiff,gb-2007-8-5-r76-s7.tiff,4,false,2016-01-22 18:26:37,2016-01-22 18:26:37,application/octet-stream,b9767b1614c852c74afd1f1e813911a0,7148126,
File,uuid:824688cf-1431-446d-b3e1-89f501cbc72e,gb-2007-8-5-r76-s5.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76-s5.pdf,gb-2007-8-5-r76-s5.pdf,4,false,2016-01-22 18:30:05,2016-01-22 18:30:05,application/pdf,ef4600ba55451605c090fa2eeb96ac51,5678808,
File,uuid:fd5ba8a6-0a61-4e49-a290-78e8e75b81f5,gb-2007-8-5-r76-s3.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76-s3.pdf,gb-2007-8-5-r76-s3.pdf,4,false,2016-01-22 18:24:03,2016-01-22 18:24:03,application/pdf,b563c7355f963d39c6a44775df2822a9,953928,
File,uuid:1ece614c-261f-4719-96ef-f558c65c5753,gb-2007-8-5-r76-s9.doc,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76-s9.doc,gb-2007-8-5-r76-s9.doc,4,false,2016-01-22 18:30:58,2016-01-22 18:30:58,application/msword,b5e2c6b92399b5dc5ec6f0be2fd96ddb,52224,
File,uuid:4d2f8842-ea86-4d21-9a26-fbfd6b727947,13059_2006_article_1558.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/13059_2006_article_1558.pdf,13059_2006_article_1558.pdf,4,false,2016-01-22 18:33:30,2016-01-22 18:33:30,application/pdf,d9df9cdf988ef9b85af837b65c2d30cd,7182916,
File,uuid:5b10c375-6a46-4e47-97b1-c7979d96e1b2,gb-2007-8-5-r76-s4.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76-s4.pdf,gb-2007-8-5-r76-s4.pdf,4,false,2016-01-22 18:27:54,2016-01-22 18:27:54,application/pdf,62cd3d3a795c228f8af3196c0819c212,4843134,
File,uuid:2b91d5c2-62e1-4d32-abf8-cdd775944fd6,gb-2007-8-5-r76-s2.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76-s2.pdf,gb-2007-8-5-r76-s2.pdf,4,false,2016-01-22 18:31:28,2016-01-22 18:31:28,application/pdf,54e3ab90648977389aa2707eb632d401,4290135,
File,uuid:a4eda8d5-3b2f-4e70-92bf-ee57e27a6ec6,gb-2007-8-5-r76-s8.doc,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76-s8.doc,gb-2007-8-5-r76-s8.doc,4,false,2016-01-22 18:28:48,2016-01-22 18:28:48,application/msword,bf4589f741960e57ff8866f79987f0f8,50176,
File,uuid:8ec1c3a9-940d-4573-ba64-9cd75225eee4,gb-2007-8-5-r76-s10.doc,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76-s10.doc,gb-2007-8-5-r76-s10.doc,4,false,2016-01-22 18:32:15,2016-01-22 18:32:15,application/msword,eaf21f3bfac54a62fee584bb5ea7147b,50688,
File,uuid:f74bccc8-3588-4008-88a2-f85b7ea489db,gb-2007-8-5-r76-s6.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76-s6.pdf,gb-2007-8-5-r76-s6.pdf,4,false,2016-01-22 18:22:50,2016-01-22 18:22:50,application/pdf,89f9fa182bc16078a75ab52fa8630b59,1417530,
File,uuid:099d930f-6d11-4bbe-8cbf-4da31fe464bc,gb-2007-8-5-r76-s1.xls,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors/gb-2007-8-5-r76-s1.xls,gb-2007-8-5-r76-s1.xls,4,false,2016-01-22 18:25:24,2016-01-22 18:25:24,application/vnd.ms-excel,095315a8e640a7aa5b7cd63c440409c8,55296,
Aggregate,uuid:83eaea74-6189-49e5-859a-9ecaf610b725,Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors,/Collections/UNC Scholarly Publications/BioMed Central/Identification of conserved gene expression features between murine mammary carcinoma models and human breast tumors,,3,false,2016-01-22 18:21:43,2016-01-22 18:21:43,,,,11
File,uuid:04057348-e80f-498c-b3ec-2f953a012242,1475-2891-8-14.xml,/Collections/UNC Scholarly Publications/BioMed Central/Repeatability and measurement error in the assessment of choline and betaine dietary intake: the Atherosclerosis Risk in Communities (ARIC) Study/1475-2891-8-14.xml,1475-2891-8-14.xml,4,false,2012-08-23 19:22:41,2014-05-07 08:57:24,text/xml,b50ec3890ca9ae47b39e67c1cd1ba696,82804,
File,uuid:ad0df40a-febb-4182-9291-39f615a88a92,1475-2891-8-14.pdf,/Collections/UNC Scholarly Publications/BioMed Central/Repeatability and measurement error in the assessment of choline and betaine dietary intake: the Atherosclerosis Risk in Communities (ARIC) Study/1475-2891-8-14.pdf,1475-2891-8-14.pdf,4,false,2012-08-23 19:22:47,2014-05-07 15:49:25,application/pdf,b9f9bf6a7682e8d5e05cf21f22408f92,261740,
File,uuid:f9f18ed7-254b-44b3-a000-894e607003d5,Measurement error model and variance-covariance matrix. The description provided represents the algorithms used to construct the measurement error mixed model and to obtain the variance-covariance matrix for the related dietary nutrients.,/Collections/UNC Scholarly Publications/BioMed Central/Repeatability and measurement error in the assessment of choline and betaine dietary intake: the Atherosclerosis Risk in Communities (ARIC) Study/Measurement error model and variance-covariance matrix. The description provided represents the algorithms used to construct the measurement error mixed model and to obtain the variance-covariance matrix for the related dietary nutrients.,Measurement error model and variance-covariance matrix. The description provided represents the algorithms used to construct the measurement error mixed model and to obtain the variance-covariance matrix for the related dietary nutrients.,4,false,2012-08-23 19:22:54,2014-05-07 23:09:41,application/msword,bb5276823d1fd6a159c114ea7c7a6fc7,57344,
Aggregate,uuid:84c6e063-8124-4017-ae53-062baafe1372,Repeatability and measurement error in the assessment of choline and betaine dietary intake: the Atherosclerosis Risk in Communities (ARIC) Study,/Collections/UNC Scholarly Publications/BioMed Central/Repeatability and measurement error in the assessment of choline and betaine dietary intake: the Atherosclerosis Risk in Communities (ARIC) Study,Repeatability and measurement error in the assessment of choline and betaine dietary intake: the Atherosclerosis Risk in Communities (ARIC) Study,3,false,2012-08-23 19:22:37,2012-10-15 14:52:13,,,,3
File,uuid:e2cc1ad4-dda5-41d4-b502-6ad7848c9ea8,,"/Collections/UNC Scholarly Publications/BioMed Central/The study of women, infant feeding and type 2 diabetes after GDM pregnancy and growth of their offspring (SWIFT Offspring study): prospective design, methodology and baseline characteristics/",,4,false,2015-09-22 13:11:41,2015-09-22 20:28:09,application/pdf,b4c5d5faf0009dcaebef6d5ffe15d8f9,760964,
Aggregate,uuid:84fd46ab-34b6-47c9-a0b4-6139a9c282c8,"The study of women, infant feeding and type 2 diabetes after GDM pregnancy and growth of their offspring (SWIFT Offspring study): prospective design, methodology and baseline characteristics","/Collections/UNC Scholarly Publications/BioMed Central/The study of women, infant feeding and type 2 diabetes after GDM pregnancy and growth of their offspring (SWIFT Offspring study): prospective design, methodology and baseline characteristics",,3,false,2015-09-22 13:11:26,2015-09-22 13:11:26,,,,1
File,uuid:9d0a3bee-0c25-4b8e-92da-93d80cb29d5e,1477-7827-10-7.xml,"/Collections/UNC Scholarly Publications/BioMed Central/Therapeutic ultrasound as a potential male contraceptive: power, frequency and temperature required to deplete rat testes of meiotic cells and epididymides of sperm determined using a commercially available system/1477-7827-10-7.xml",1477-7827-10-7.xml,4,false,2012-08-23 14:08:52,2014-05-07 08:43:18,text/xml,b4272c38234b0cb610977309123a5bea,101622,
File,uuid:bd7db7c9-78b1-40c4-b1a9-2a4fd6796c19,1477-7827-10-7.pdf,"/Collections/UNC Scholarly Publications/BioMed Central/Therapeutic ultrasound as a potential male contraceptive: power, frequency and temperature required to deplete rat testes of meiotic cells and epididymides of sperm determined using a commercially available system/1477-7827-10-7.pdf",1477-7827-10-7.pdf,4,false,2012-08-23 14:08:58,2014-05-07 15:32:54,application/pdf,e267ae92573e5051f7acebc1fd1d63b0,1472434,
File,uuid:408d907d-0d69-4160-b1bc-0bf0eab3e5d5,Figure S2,"/Collections/UNC Scholarly Publications/BioMed Central/Therapeutic ultrasound as a potential male contraceptive: power, frequency and temperature required to deplete rat testes of meiotic cells and epididymides of sperm determined using a commercially available system/Figure S2",Figure S2,4,false,2012-08-23 14:09:04,2014-05-07 15:32:59,application/pdf,4e460d6e0e9e491cd02881b4a25e937b,2159756,
